	EntryID	Headword	Results
504	d3e200863Brockhaus-1809	Toussaint Louvertüre	Vielleicht kommt die Zeit, wo auch die Neger schreiben und drucken lassen, oder wo irgend ein Weißer mit unpartheiischer Feder erzählt
505	d3e202182Brockhaus-1809	Ungarischen Krone	sacra corona regni hungarici
506	d3e202253Brockhaus-1809	Die deutsche Union	an die Freunde der Vernunft, Wahrheit und Tugend
507	d3e202253Brockhaus-1809	Die deutsche Union	Mehr Noten als Text, oder die deutsche Union der Zwei uno Zwanziger, eines neuen geheimen Ordens zum Besten der Menschheit. Leipzig
508	d3e202778Brockhaus-1809	Venedig	die Vermählung des Doge mit dem Meere
509	d3e204123Brockhaus-1809	Die sieben Weisen	Solon, Thales, Bias, Periander, Cleobulus, Chilon
510	d3e205275Brockhaus-1809	Philipp von Zesen (Cäsius)	Unter den Rosen ist liebliches Losen
511	d3e205440Brockhaus-1809	Ritter Johann Georg von Zimmermann	von der Erfahrung in der Arzneikunst
512	d3e205440Brockhaus-1809	Ritter Johann Georg von Zimmermann	 über Friedrich den Großen und meine Unterredung mit ihm kurz vor seinem Tode
513	d3e24815Brockhaus-1809	Johann Georg Adam Forster	Ansichten vom Niederrhein
514	d3e24815Brockhaus-1809	Johann Georg Adam Forster	von Brabant
515	d3e24815Brockhaus-1809	Johann Georg Adam Forster	Flandern
516	d3e24815Brockhaus-1809	Johann Georg Adam Forster	Holland
517	d3e24815Brockhaus-1809	Johann Georg Adam Forster	England 
518	d3e24815Brockhaus-1809	Johann Georg Adam Forster	 Frankreich
519	d3e25314Brockhaus-1809	Frankreich	St. Malo
520	d3e25314Brockhaus-1809	Frankreich	Cherburg
521	d3e25314Brockhaus-1809	Frankreich	Havre de Grace
522	d3e25314Brockhaus-1809	Frankreich	Harfleur
523	d3e25314Brockhaus-1809	Frankreich	Dieppe
524	d3e25314Brockhaus-1809	Frankreich	Calais
525	d3e25314Brockhaus-1809	Frankreich	Dünkirchen
526	d3e25314Brockhaus-1809	Frankreich	 Isle de France
527	d3e25314Brockhaus-1809	Frankreich	Orleans
528	d3e25314Brockhaus-1809	Frankreich	Lyon
529	d3e25314Brockhaus-1809	Frankreich	Bretagne
530	d3e25314Brockhaus-1809	Frankreich	Normandie
531	d3e25314Brockhaus-1809	Frankreich	Picardie
532	d3e25314Brockhaus-1809	Frankreich	Gnienne
533	d3e25314Brockhaus-1809	Frankreich	Languedoc
534	d3e25314Brockhaus-1809	Frankreich	Provence
535	d3e25314Brockhaus-1809	Frankreich	Dauphiné
536	d3e25314Brockhaus-1809	Frankreich	Bourgogne
537	d3e25314Brockhaus-1809	Frankreich	Champagne
538	d3e28525Brockhaus-1809	Die Gironde [2]	Brissot
539	d3e28525Brockhaus-1809	Die Gironde [2]	Barbaroux
540	d3e28525Brockhaus-1809	Die Gironde [2]	Büzot
541	d3e28525Brockhaus-1809	Die Gironde [2]	Carra
542	d3e28525Brockhaus-1809	Die Gironde [2]	Condorcet
543	d3e28525Brockhaus-1809	Die Gironde [2]	Dücos
544	d3e28525Brockhaus-1809	Die Gironde [2]	Doulcet
545	d3e28525Brockhaus-1809	Die Gironde [2]	Fonfrede
546	d3e28525Brockhaus-1809	Die Gironde [2]	Fauchet
547	d3e28525Brockhaus-1809	Die Gironde [2]	Gensonne
548	d3e28525Brockhaus-1809	Die Gironde [2]	Guadet
549	d3e28525Brockhaus-1809	Die Gironde [2]	Isnard
550	d3e28525Brockhaus-1809	Die Gironde [2]	Louvet
551	d3e28525Brockhaus-1809	Die Gironde [2]	Lanjuinais
552	d3e28525Brockhaus-1809	Die Gironde [2]	Lepaut
553	d3e28525Brockhaus-1809	Die Gironde [2]	Lesage
554	d3e28525Brockhaus-1809	Die Gironde [2]	Petion
555	d3e28525Brockhaus-1809	Die Gironde [2]	Rabaut St. Etienne
556	d3e28525Brockhaus-1809	Die Gironde [2]	Sillery
557	d3e28525Brockhaus-1809	Die Gironde [2]	Vergniand
558	d3e30234Brockhaus-1809	Großbritannien und Irland	Essex
559	d3e30234Brockhaus-1809	Großbritannien und Irland	Kent
560	d3e30234Brockhaus-1809	Großbritannien und Irland	Sussex
561	d3e30234Brockhaus-1809	Großbritannien und Irland	Westsex
562	d3e30234Brockhaus-1809	Großbritannien und Irland	Ostangeln
563	d3e30234Brockhaus-1809	Großbritannien und Irland	Mercia
564	d3e30234Brockhaus-1809	Großbritannien und Irland	Northumberland
565	d3e37874Brockhaus-1809	Die Johanniterritter	Provence
566	d3e37874Brockhaus-1809	Die Johanniterritter	Auvergne
567	d3e37874Brockhaus-1809	Die Johanniterritter	Frankreich
568	d3e37874Brockhaus-1809	Die Johanniterritter	Italien
569	d3e37874Brockhaus-1809	Die Johanniterritter	Arragonien
570	d3e37874Brockhaus-1809	Die Johanniterritter	Deutschland
571	d3e37874Brockhaus-1809	Die Johanniterritter	Castilien
572	d3e39286Brockhaus-1809	Die Karaibischen Inseln	Antigua
573	d3e39286Brockhaus-1809	Die Karaibischen Inseln	Barbados
574	d3e39286Brockhaus-1809	Die Karaibischen Inseln	St. Christoph
575	d3e39286Brockhaus-1809	Die Karaibischen Inseln	Curassao
576	d3e39286Brockhaus-1809	Die Karaibischen Inseln	Guadeloupe
577	d3e39286Brockhaus-1809	Die Karaibischen Inseln	St. Lucie
578	d3e39286Brockhaus-1809	Die Karaibischen Inseln	Martinique
579	d3e39286Brockhaus-1809	Die Karaibischen Inseln	Tabago
580	d3e41639Brockhaus-1809	Die Kupferstecherkunst	Carrache
581	d3e41639Brockhaus-1809	Die Kupferstecherkunst	Daniel Chodowiecki
582	d3e41639Brockhaus-1809	Die Kupferstecherkunst	le Clerc
583	d3e41639Brockhaus-1809	Die Kupferstecherkunst	Cochin
584	d3e41639Brockhaus-1809	Die Kupferstecherkunst	Albrecht Dürer
585	d3e41639Brockhaus-1809	Die Kupferstecherkunst	Geyser
586	d3e41639Brockhaus-1809	Die Kupferstecherkunst	Hogarth
587	d3e41639Brockhaus-1809	Die Kupferstecherkunst	Meil
588	d3e41639Brockhaus-1809	Die Kupferstecherkunst	Mathias Merian
589	d3e41639Brockhaus-1809	Die Kupferstecherkunst	Rembrandt
590	d3e41639Brockhaus-1809	Die Kupferstecherkunst	Salvator Rosa
591	d3e42659Brockhaus-1809	Landrecy	alle in den Fränkischen Festungen
592	d3e42659Brockhaus-1809	Landrecy	die der Feind an der Nordgränze besetzt hat
593	d3e42659Brockhaus-1809	Landrecy	eingeschlossene Truppen
594	d3e42659Brockhaus-1809	Landrecy	die sich nicht innerhalb 24 Stunden nach der von den Generalen der Republik an sie zu machenden Aufforderung auf Willkühr ergeben
595	d3e42659Brockhaus-1809	Landrecy	sollen zu keiner Capitulation gelassen werden
596	d3e42659Brockhaus-1809	Landrecy	sondern über die Klinge springen
597	d3e44019Brockhaus-1809	Ninon von Lenclos	Coligny
598	d3e44019Brockhaus-1809	Ninon von Lenclos	Conde
599	d3e44019Brockhaus-1809	Ninon von Lenclos	Gourville
600	d3e44019Brockhaus-1809	Ninon von Lenclos	Rochefoncault
601	d3e44019Brockhaus-1809	Ninon von Lenclos	Sevigne
602	d3e44019Brockhaus-1809	Ninon von Lenclos	Villarceaux
603	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Boileau
604	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Corneille
605	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Descartes
606	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Despreaux
607	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Fenelon
608	d3e46339Brockhaus-1809	Ludwig der vierzehnte	la Fontaine
609	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Moliere
610	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Racine
611	d3e46339Brockhaus-1809	Ludwig der vierzehnte	le Brun
612	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Girardon
613	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Lulli
614	d3e46339Brockhaus-1809	Ludwig der vierzehnte	Mansard
615	d3e46339Brockhaus-1809	Ludwig der vierzehnte	le Notre
616	d3e56907Brockhaus-1809	Das Mönchswesen	Augustiner
617	d3e56907Brockhaus-1809	Das Mönchswesen	Bernhardiner
618	d3e56907Brockhaus-1809	Das Mönchswesen	Cisterzienser
619	d3e56907Brockhaus-1809	Das Mönchswesen	Cölestiner
620	d3e56907Brockhaus-1809	Das Mönchswesen	Cartheuser
621	d3e56907Brockhaus-1809	Das Mönchswesen	Prämonstratenser
622	d3e56907Brockhaus-1809	Das Mönchswesen	Carmeliter
623	d3e56907Brockhaus-1809	Das Mönchswesen	Serviten
624	d3e56907Brockhaus-1809	Das Mönchswesen	Cluniacenser
625	d3e56907Brockhaus-1809	Das Mönchswesen	Dominicaner
626	d3e56907Brockhaus-1809	Das Mönchswesen	Franciscauer
627	d3e59917Brockhaus-1809	Die Musen	Klio
628	d3e59917Brockhaus-1809	Die Musen	Melpomene
629	d3e59917Brockhaus-1809	Die Musen	Thalia
630	d3e59917Brockhaus-1809	Die Musen	Kalliope
631	d3e59917Brockhaus-1809	Die Musen	Euterpe
632	d3e59917Brockhaus-1809	Die Musen	Erato
633	d3e59917Brockhaus-1809	Die Musen	Terpsichore
634	d3e59917Brockhaus-1809	Die Musen	Urania
635	d3e61782Brockhaus-1809	Der Negerhandel	er würde
636	d3e61782Brockhaus-1809	Der Negerhandel	wenn die Sache nicht schon so weit gekommen
637	d3e61782Brockhaus-1809	Der Negerhandel	
638	d3e61782Brockhaus-1809	Der Negerhandel	 alle Meinungen über die Ungerechtigkeit 
639	d3e61782Brockhaus-1809	Der Negerhandel	 Unmenschlichkeit jenes Handels einig wären
640	d3e61782Brockhaus-1809	Der Negerhandel	eher gerathenhaben
641	d3e61782Brockhaus-1809	Der Negerhandel	sie noch eine Zeit lang schlafen zu legen
642	d3e62804Brockhaus-1809	Die Niederlande	Holland
643	d3e62804Brockhaus-1809	Die Niederlande	Seeland
644	d3e62804Brockhaus-1809	Die Niederlande	Utrecht
645	d3e62804Brockhaus-1809	Die Niederlande	Geldern
646	d3e62804Brockhaus-1809	Die Niederlande	Oberpßel
647	d3e62804Brockhaus-1809	Die Niederlande	Gröningen
648	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	 Neu-Hampshire
649	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Massachusets
650	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Rhode-Island
651	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Connecticut
652	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Neu-York
653	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Neu-Jersey
654	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Pensylvanien
655	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Delaware
656	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Maryland
657	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Virginien
658	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Nord-Carolina
659	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Süd-Carolina
660	d3e63820Brockhaus-1809	Die vereinigten Staaten von Nordamerika	Georgien
661	d3e73128Brockhaus-1809	Persien oder Irak	Dahistan
662	d3e73128Brockhaus-1809	Persien oder Irak	Dshordshan
663	d3e73128Brockhaus-1809	Persien oder Irak	Chorosan
664	d3e73128Brockhaus-1809	Persien oder Irak	Sedshestan
665	d3e73128Brockhaus-1809	Persien oder Irak	Arrohasche
666	d3e73128Brockhaus-1809	Persien oder Irak	Makran
667	d3e84877Brockhaus-1809	Gottlieb Wilhelm Rabener	Gärtner
668	d3e84877Brockhaus-1809	Gottlieb Wilhelm Rabener	Cramer
669	d3e84877Brockhaus-1809	Gottlieb Wilhelm Rabener	Adolph Schlegel
670	d3e84877Brockhaus-1809	Gottlieb Wilhelm Rabener	Ebert
671	d3e84877Brockhaus-1809	Gottlieb Wilhelm Rabener	Zachariä u. Gellert
672	d3e88187Brockhaus-1809	Rede	Reden gerichtliche Vorträge
673	d3e88187Brockhaus-1809	Rede	Apologien (Schutzreden)
674	d3e88187Brockhaus-1809	Rede	Staatsreden
675	d3e88187Brockhaus-1809	Rede	Lobreden
676	d3e88187Brockhaus-1809	Rede	Festreden
677	d3e88187Brockhaus-1809	Rede	moralische Reden – Gedächtnißreden
678	d3e88187Brockhaus-1809	Rede	Bourdaloue
679	d3e88187Brockhaus-1809	Rede	Flechier
680	d3e88187Brockhaus-1809	Rede	Massillon
681	d3e88187Brockhaus-1809	Rede	Saurin
682	d3e88187Brockhaus-1809	Rede	Fenelon
683	d3e88187Brockhaus-1809	Rede	Romilly
684	d3e88187Brockhaus-1809	Rede	Bertrand
685	d3e88187Brockhaus-1809	Rede	Mirabegu
686	d3e88187Brockhaus-1809	Rede	Maury
687	d3e88187Brockhaus-1809	Rede	Cazales
688	d3e88187Brockhaus-1809	Rede	Vergniaux
689	d3e88187Brockhaus-1809	Rede	Guadet
690	d3e88187Brockhaus-1809	Rede	Brissot
691	d3e88187Brockhaus-1809	Rede	Condorcer
692	d3e88187Brockhaus-1809	Rede	Barrere
693	d3e88187Brockhaus-1809	Rede	Mosheim
694	d3e88187Brockhaus-1809	Rede	Cramer
695	d3e88187Brockhaus-1809	Rede	Jerusalem
696	d3e88187Brockhaus-1809	Rede	Zollikofer
697	d3e88187Brockhaus-1809	Rede	Spalding
698	d3e88187Brockhaus-1809	Rede	Löffler
699	d3e88187Brockhaus-1809	Rede	Teller
700	d3e88663Brockhaus-1809	Refraction	des Cartes
701	d3e88663Brockhaus-1809	Refraction	Hobbes
702	d3e88663Brockhaus-1809	Refraction	Dechales
703	d3e88663Brockhaus-1809	Refraction	Montucla
704	d3e88663Brockhaus-1809	Refraction	Huygens
705	d3e88663Brockhaus-1809	Refraction	Johann Bernoulli
706	d3e88663Brockhaus-1809	Refraction	Leibnitz
707	d3e88663Brockhaus-1809	Refraction	Euler
708	d3e88663Brockhaus-1809	Refraction	Maupertuis
709	d3e89986Brockhaus-1809	Jean François Regnard	 Holland
710	d3e89986Brockhaus-1809	Jean François Regnard	Schweden
711	d3e89986Brockhaus-1809	Jean François Regnard	Lappland
712	d3e89986Brockhaus-1809	Jean François Regnard	Pohlen
713	d3e89986Brockhaus-1809	Jean François Regnard	Deutschland
714	d3e92656Brockhaus-1809	Republik	Republiken
715	d3e92656Brockhaus-1809	Republik	Carthago
716	d3e92656Brockhaus-1809	Republik	Lacedämon
717	d3e92656Brockhaus-1809	Republik	Rom
718	d3e92656Brockhaus-1809	Republik	Syrakus
719	d3e92656Brockhaus-1809	Republik	Theben
720	d3e92656Brockhaus-1809	Republik	Genua
721	d3e92656Brockhaus-1809	Republik	Holland
722	d3e93205Brockhaus-1809	Johann Renchlin	Demetrius Chalcondylas
723	d3e93205Brockhaus-1809	Johann Renchlin	Marsilius Ficinus
724	d3e93205Brockhaus-1809	Johann Renchlin	Georgius Vespucius
725	d3e93205Brockhaus-1809	Johann Renchlin	Christian Landini
726	d3e93205Brockhaus-1809	Johann Renchlin	Johann Picus de Mirandola
727	d3e94059Brockhaus-1809	Revolution von Frankreich	Necker
728	d3e94059Brockhaus-1809	Revolution von Frankreich	Danton
729	d3e94059Brockhaus-1809	Revolution von Frankreich	Chouans
730	d3e94059Brockhaus-1809	Revolution von Frankreich	Fronde
731	d3e94059Brockhaus-1809	Revolution von Frankreich	Petion
732	d3e94059Brockhaus-1809	Revolution von Frankreich	Hebert
733	d3e94059Brockhaus-1809	Revolution von Frankreich	Manuel
734	d3e94059Brockhaus-1809	Revolution von Frankreich	Directorium
735	d3e94059Brockhaus-1809	Revolution von Frankreich	Girtanner
736	d3e94059Brockhaus-1809	Revolution von Frankreich	Eichhorn
737	d3e94059Brockhaus-1809	Revolution von Frankreich	Woltmann
738	d3e94059Brockhaus-1809	Revolution von Frankreich	Flatin des Odoards
739	d3e94059Brockhaus-1809	Revolution von Frankreich	Rabaut St. Etienne
740	d3e99961Brockhaus-1809	Romanze	Stolberg
741	d3e99961Brockhaus-1809	Romanze	Pfeffel
742	d3e99961Brockhaus-1809	Romanze	Claudius
743	d3e99961Brockhaus-1809	Romanze	Mahler Müller
744	d3e99961Brockhaus-1809	Romanze	Langbein
745	d3e104662Brockhaus-1809	Die Satire	Cronegk
746	d3e104662Brockhaus-1809	Die Satire	Friedrich von Hagedorn
747	d3e104662Brockhaus-1809	Die Satire	Haller
748	d3e104662Brockhaus-1809	Die Satire	Zachariä
749	d3e104662Brockhaus-1809	Die Satire	Michaelis
750	d3e109966Brockhaus-1809	Die Schweiz	Lucern
751	d3e109966Brockhaus-1809	Die Schweiz	Uri
752	d3e109966Brockhaus-1809	Die Schweiz	Schweiz
753	d3e109966Brockhaus-1809	Die Schweiz	Unterwalden
754	d3e109966Brockhaus-1809	Die Schweiz	Zug
755	d3e109966Brockhaus-1809	Die Schweiz	Freiburg
756	d3e109966Brockhaus-1809	Die Schweiz	Solothurn u. Tessino
757	d3e109966Brockhaus-1809	Die Schweiz	St. Gallen
758	d3e109966Brockhaus-1809	Die Schweiz	Thurgau
759	d3e109966Brockhaus-1809	Die Schweiz	Glarus
760	d3e109966Brockhaus-1809	Die Schweiz	Appenzell
761	d3e109966Brockhaus-1809	Die Schweiz	Graubündten
762	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Corfu
763	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Zante
764	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Cefalonia
765	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Santa Maura
766	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Cerigo
767	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	 Corfu
768	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Zante
769	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Cefalonia
770	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Cerigo
771	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Santa Maura
772	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Ithaka
773	d3e128816Brockhaus-1809	Teut	Vod
774	d3e128816Brockhaus-1809	Teut	God
775	d3e128816Brockhaus-1809	Teut	Odan
776	d3e128816Brockhaus-1809	Teut	Odin
777	d3e128816Brockhaus-1809	Teut	Wodan
778	d3e128816Brockhaus-1809	Teut	Got
779	d3e128816Brockhaus-1809	Teut	Gaut
780	d3e162161Brockhaus-1809	Die Decimal-Rechnung	Vier tausend
781	d3e162161Brockhaus-1809	Die Decimal-Rechnung	vier hundert
782	d3e162161Brockhaus-1809	Die Decimal-Rechnung	vier 
783	d3e162161Brockhaus-1809	Die Decimal-Rechnung	 vierzig
784	d3e162161Brockhaus-1809	Die Decimal-Rechnung	vier zehntel
785	d3e162161Brockhaus-1809	Die Decimal-Rechnung	vier hunderttel
786	d3e162161Brockhaus-1809	Die Decimal-Rechnung	vier tausendtel
787	d3e164767Brockhaus-1809	Dülon	Dülons
788	d3e164767Brockhaus-1809	Dülon	des blinden Flötenspielers
789	d3e164767Brockhaus-1809	Dülon	Leben 
790	d3e164767Brockhaus-1809	Dülon	 Meinungen
791	d3e164767Brockhaus-1809	Dülon	von ihm sebst bearbeitet
792	d3e164767Brockhaus-1809	Dülon	herausg. v. C M. Wieland
793	d3e174634Brockhaus-1809	Italien	 Gorgona
794	d3e174634Brockhaus-1809	Italien	Pianosa
795	d3e174634Brockhaus-1809	Italien	Formiche
796	d3e174634Brockhaus-1809	Italien	Giglio
797	d3e174634Brockhaus-1809	Italien	Gianuti
798	d3e178550Brockhaus-1809	Leiden	Meursius
799	d3e178550Brockhaus-1809	Leiden	Scriver
800	d3e178550Brockhaus-1809	Leiden	Heinsius
801	d3e178550Brockhaus-1809	Leiden	Burman
802	d3e178550Brockhaus-1809	Leiden	Gräv
803	d3e178550Brockhaus-1809	Leiden	Gronov
804	d3e178550Brockhaus-1809	Leiden	Valkenaer
805	d3e178550Brockhaus-1809	Leiden	Boerhave
806	d3e204123Brockhaus-1809	Die sieben Weisen	Solon
807	d3e204123Brockhaus-1809	Die sieben Weisen	Thales
808	d3e204123Brockhaus-1809	Die sieben Weisen	Bias
809	d3e204123Brockhaus-1809	Die sieben Weisen	Periander
810	d3e204123Brockhaus-1809	Die sieben Weisen	Cleobulus
811	d3e204123Brockhaus-1809	Die sieben Weisen	Chilon
